DataType=double
version=3
OpenSimVersion=4.2
endheader
time,chest_x,chest_y,chest_z,humerus_x,humerus_y,humerus_z,radius_x,radius_y,radius_z
1603806799239,10.52983,1.27757,5.287994,10.35131,1.50417,4.973567,10.5981,1.542023,4.886235
1603806799251,10.52961,1.277534,5.2881,10.35116,1.504251,4.973595,10.59803,1.542171,4.886297
1603806799262,10.52952,1.277541,5.288144,10.35105,1.504365,4.973667,10.59793,1.542306,4.886433
1603806799273,10.52934,1.277471,5.288298,10.35098,1.504546,4.973718,10.59784,1.542528,4.886523
1603806799285,10.52929,1.27746,5.28832,10.35086,1.504654,4.973821,10.59773,1.54266,4.886654
1603806799296,10.52897,1.277432,5.288365,10.35074,1.504711,4.973964,10.59756,1.542757,4.886779
1603806799306,10.52879,1.277462,5.288436,10.35091,1.504719,4.97401,10.59743,1.542897,4.886899
1603806799317,10.52851,1.277418,5.288545,10.35068,1.504677,4.974018,10.59731,1.542948,4.887025
1603806799329,10.52827,1.277323,5.288631,10.35057,1.504717,4.974141,10.59714,1.54308,4.88735
1603806799340,10.52807,1.277274,5.288676,10.35035,1.504798,4.974318,10.59704,1.543217,4.887494
1603806799351,10.52788,1.2772,5.288713,10.35029,1.504902,4.974433,10.59694,1.543361,4.887584
1603806799362,10.52774,1.277164,5.288738,10.35019,1.505009,4.974536,10.59681,1.543506,4.887691
1603806799373,10.52745,1.277106,5.288854,10.34997,1.505205,4.974661,10.59661,1.543615,4.887774
1603806799384,10.52729,1.277105,5.288912,10.34983,1.505316,4.974749,10.59646,1.543779,4.887875
1603806799396,10.52723,1.277219,5.288874,10.34964,1.505424,4.974841,10.59628,1.543867,4.888119
1603806799406,10.52708,1.277274,5.288937,10.34948,1.505523,4.974946,10.5961,1.544026,4.888251
1603806799417,10.52709,1.277437,5.28889,10.34928,1.505627,4.975072,10.59594,1.544217,4.888358
1603806799429,10.52694,1.277497,5.288938,10.34911,1.505696,4.975201,10.59575,1.544401,4.888437
1603806799439,10.527,1.277649,5.288775,10.34894,1.50577,4.975306,10.59552,1.544524,4.888521
1603806799451,10.5266,1.277566,5.288981,10.34875,1.505844,4.975483,10.59515,1.54471,4.88875
1603806799463,10.52647,1.277609,5.289006,10.34853,1.505908,4.975565,10.5949,1.54487,4.888862
1603806799473,10.52648,1.277639,5.288866,10.34828,1.505988,4.975681,10.59456,1.544903,4.888999
1603806799484,10.5263,1.277664,5.288889,10.34807,1.506056,4.975773,10.59433,1.545025,4.889088
1603806799495,10.52613,1.277617,5.288873,10.34783,1.506145,4.975895,10.59411,1.545121,4.889219
1603806799507,10.52603,1.277624,5.28887,10.3476,1.506215,4.976005,10.59383,1.545252,4.889294
1603806799517,10.52574,1.277561,5.289018,10.34733,1.506246,4.976098,10.59364,1.545336,4.889219
1603806799529,10.52561,1.277587,5.289024,10.34709,1.506269,4.976135,10.59335,1.545455,4.889257
1603806799539,10.52564,1.277703,5.288942,10.34684,1.50628,4.976189,10.59302,1.545578,4.889193
1603806799551,10.52537,1.277635,5.288935,10.34659,1.506283,4.97628,10.59266,1.545624,4.889315
1603806799562,10.52524,1.277653,5.288949,10.34627,1.506382,4.976429,10.59228,1.545729,4.889321
1603806799573,10.52506,1.277547,5.28893,10.34599,1.506407,4.97642,10.59196,1.545806,4.889277
1603806799584,10.52494,1.277528,5.28891,10.34573,1.506452,4.976477,10.59164,1.545844,4.889223
1603806799595,10.52477,1.277409,5.288922,10.34544,1.506472,4.976445,10.59142,1.545896,4.889055
1603806799607,10.52465,1.277395,5.288884,10.34516,1.506512,4.976468,10.59111,1.545937,4.888984
1603806799617,10.52465,1.277496,5.288771,10.34491,1.506582,4.97646,10.59095,1.545991,4.888824
1603806799629,10.52452,1.277505,5.288748,10.34461,1.506579,4.976489,10.59064,1.546017,4.888739
1603806799640,10.52462,1.277724,5.288557,10.34433,1.506563,4.976442,10.59027,1.546122,4.888651
1603806799651,10.52454,1.277805,5.288458,10.34407,1.506526,4.976435,10.58987,1.546082,4.888664
1603806799662,10.52444,1.277828,5.288435,10.34365,1.506591,4.976515,10.58957,1.546113,4.888548
1603806799673,10.52423,1.277829,5.288429,10.34336,1.506555,4.976529,10.5893,1.546073,4.888317
1603806799684,10.52414,1.277859,5.288393,10.34307,1.506529,4.976515,10.58896,1.546085,4.888192
1603806799695,10.52379,1.277834,5.288569,10.34282,1.506499,4.976528,10.58868,1.546197,4.888013
1603806799707,10.52369,1.277867,5.288543,10.34254,1.506452,4.976517,10.58839,1.546202,4.887839
1603806799718,10.52359,1.27788,5.288393,10.34229,1.506359,4.976474,10.58803,1.546211,4.887645
1603806799728,10.52349,1.277914,5.288349,10.34201,1.506334,4.976376,10.58767,1.546175,4.887557
1603806799739,10.52358,1.278068,5.288014,10.34175,1.506295,4.976356,10.58733,1.546152,4.887387
1603806799750,10.52367,1.27818,5.287849,10.3415,1.506255,4.9763,10.58705,1.546187,4.887186
1603806799762,10.52358,1.278222,5.287808,10.34131,1.506268,4.976237,10.58675,1.546159,4.886998
1603806799773,10.52336,1.278289,5.287834,10.34105,1.506283,4.976152,10.58646,1.546138,4.886768
1603806799784,10.52326,1.278309,5.287803,10.3408,1.506264,4.976073,10.5862,1.546141,4.886594
1603806799795,10.52281,1.278196,5.287971,10.34059,1.506225,4.975943,10.58591,1.546098,4.886393
1603806799806,10.5227,1.278206,5.287924,10.34037,1.506216,4.975857,10.5857,1.546113,4.886187
1603806799817,10.52214,1.278034,5.288293,10.34014,1.506181,4.975776,10.58543,1.546122,4.886033
1603806799829,10.52201,1.278043,5.288247,10.33988,1.506129,4.975697,10.58516,1.546097,4.88589
1603806799839,10.52179,1.277958,5.288261,10.33967,1.506082,4.975594,10.58498,1.546126,4.885699
1603806799851,10.52112,1.277741,5.288751,10.33949,1.506031,4.975481,10.58478,1.54614,4.885504
1603806799862,10.52101,1.277763,5.28871,10.33942,1.505948,4.975308,10.58453,1.546128,4.8853
1603806799873,10.52039,1.277566,5.289204,10.33931,1.505956,4.975201,10.58448,1.546071,4.885183
1603806799884,10.52028,1.277611,5.289181,10.33914,1.505921,4.975103,10.58432,1.546078,4.885026
1603806799895,10.51971,1.277392,5.289569,10.33895,1.505885,4.974945,10.58423,1.546088,4.884869
1603806799906,10.51963,1.27744,5.289561,10.33882,1.505833,4.974838,10.58408,1.546082,4.884742
1603806799918,10.51909,1.277171,5.289898,10.33882,1.505806,4.974697,10.58397,1.546098,4.884624
1603806799928,10.519,1.277206,5.2899,10.33872,1.505782,4.974594,10.58388,1.546135,4.884493
1603806799939,10.51875,1.277156,5.290043,10.33862,1.505758,4.974498,10.58378,1.545992,4.884311
1603806799951,10.5185,1.277068,5.290118,10.33858,1.505739,4.974374,10.58366,1.545897,4.88418
1603806799962,10.5184,1.2771,5.290124,10.33849,1.505707,4.974285,10.58361,1.545879,4.884032
1603806799973,10.51802,1.276875,5.2903,10.33836,1.505615,4.974178,10.58357,1.545907,4.883779
1603806799984,10.51791,1.276887,5.290311,10.33826,1.50557,4.974069,10.5835,1.54589,4.883644
1603806799995,10.51762,1.276753,5.290465,10.33827,1.50552,4.973861,10.58356,1.545935,4.883424
1603806800006,10.51751,1.276763,5.290463,10.33821,1.505497,4.973732,10.58352,1.54593,4.883293
1603806800017,10.51739,1.276827,5.290535,10.33813,1.505478,4.973643,10.58354,1.545928,4.883176
1603806800029,10.51729,1.276848,5.290546,10.33815,1.505502,4.973573,10.58348,1.545951,4.883088
1603806800040,10.5171,1.276703,5.290595,10.33811,1.505507,4.973475,10.58352,1.546013,4.883023
1603806800051,10.51707,1.276704,5.290607,10.33807,1.505478,4.973418,10.58352,1.546045,4.882925
1603806800062,10.51696,1.276729,5.290612,10.33802,1.50548,4.973328,10.58358,1.546176,4.882897
1603806800073,10.51699,1.276932,5.290519,10.33806,1.505553,4.973285,10.58355,1.54629,4.882944
1603806800084,10.51691,1.276981,5.290526,10.33807,1.505562,4.973172,10.58356,1.546322,4.882939
1603806800095,10.51683,1.277165,5.290429,10.33817,1.505553,4.973022,10.58348,1.54641,4.882862
1603806800106,10.51673,1.277215,5.290425,10.33817,1.505634,4.972925,10.5835,1.546491,4.882805
1603806800117,10.51701,1.277341,5.290193,10.33815,1.505697,4.972847,10.58346,1.546556,4.882741
1603806800129,10.51697,1.27736,5.290172,10.33812,1.50574,4.972731,10.58353,1.546669,4.88263
1603806800139,10.51676,1.277492,5.290357,10.3381,1.505779,4.972672,10.58356,1.546732,4.882593
1603806800150,10.51676,1.277635,5.290306,10.33813,1.505823,4.972645,10.58352,1.546783,4.882636
1603806800162,10.51668,1.277683,5.290357,10.33813,1.505878,4.972585,10.58348,1.546918,4.882652
1603806800173,10.51685,1.277764,5.290309,10.3382,1.505945,4.972526,10.58336,1.547004,4.882646
1603806800184,10.51688,1.277785,5.290308,10.33821,1.505997,4.972494,10.58338,1.547119,4.882623
1603806800195,10.51662,1.27764,5.290396,10.33825,1.506075,4.972441,10.58343,1.547202,4.882663
1603806800206,10.51664,1.277669,5.290349,10.33831,1.506173,4.972395,10.58344,1.547316,4.882639
1603806800217,10.51689,1.277827,5.290046,10.33841,1.50631,4.972322,10.58352,1.547485,4.882659
1603806800228,10.51688,1.277884,5.290018,10.33838,1.506369,4.972256,10.58354,1.547643,4.88266
1603806800239,10.51716,1.27812,5.289802,10.3385,1.506437,4.972175,10.58359,1.547734,4.882634
1603806800250,10.51698,1.277968,5.289976,10.33853,1.506498,4.972132,10.58351,1.547819,4.882665
1603806800261,10.51696,1.277998,5.289966,10.33852,1.506575,4.972141,10.58352,1.547931,4.882701
1603806800273,10.51697,1.277975,5.289945,10.33861,1.506615,4.972148,10.58355,1.548038,4.882669
1603806800284,10.51695,1.277946,5.289929,10.33859,1.506602,4.972117,10.58367,1.548104,4.882666
1603806800296,10.51705,1.277942,5.289839,10.33869,1.50664,4.97206,10.58377,1.54822,4.882634
1603806800306,10.51703,1.277897,5.289829,10.33871,1.506691,4.971996,10.58392,1.548372,4.882562
1603806800318,10.51716,1.277925,5.289721,10.3388,1.506731,4.971933,10.584,1.548466,4.882567
1603806800328,10.51717,1.277914,5.289722,10.33886,1.506806,4.971904,10.58407,1.548542,4.882603
1603806800339,10.51733,1.278033,5.289561,10.33895,1.506828,4.971845,10.58425,1.548567,4.882588
1603806800350,10.51741,1.278065,5.289509,10.33903,1.506871,4.97179,10.58435,1.54866,4.88257
1603806800361,10.51746,1.278105,5.289497,10.33912,1.506959,4.971713,10.58445,1.548717,4.882551
1603806800372,10.5175,1.278161,5.289537,10.33922,1.506977,4.971632,10.5846,1.548872,4.882467
1603806800384,10.51747,1.278201,5.289585,10.33932,1.507059,4.971536,10.58472,1.548896,4.882422
1603806800395,10.51727,1.278094,5.289752,10.33943,1.50704,4.971515,10.58474,1.548967,4.882426
1603806800406,10.51726,1.278078,5.289787,10.33949,1.507087,4.971477,10.58476,1.548949,4.882498
1603806800417,10.51748,1.278107,5.289662,10.33965,1.507051,4.971424,10.58481,1.549003,4.88256
1603806800429,10.51749,1.278035,5.289663,10.33971,1.507042,4.971415,10.58494,1.549085,4.882466
1603806800439,10.51745,1.277991,5.289729,10.33979,1.507054,4.971375,10.58502,1.549078,4.882425
1603806800451,10.51741,1.278012,5.289743,10.33988,1.507091,4.971335,10.58502,1.549017,4.88258
1603806800462,10.51737,1.278011,5.289798,10.33988,1.507056,4.97132,10.58516,1.548979,4.882546
1603806800473,10.51729,1.278056,5.289869,10.33994,1.507079,4.971295,10.58513,1.548888,4.882562
1603806800484,10.51725,1.278073,5.289921,10.33998,1.507174,4.971344,10.58526,1.548885,4.882547
1603806800495,10.51696,1.277878,5.290184,10.34004,1.507195,4.971317,10.58529,1.548872,4.882547
1603806800506,10.51691,1.277835,5.290248,10.34014,1.507204,4.971309,10.5854,1.548894,4.882505
1603806800517,10.51732,1.277943,5.289948,10.34022,1.507183,4.971271,10.58541,1.548907,4.882516
1603806800528,10.51752,1.27804,5.289827,10.34031,1.507165,4.971243,10.58542,1.548803,4.882586
1603806800539,10.51746,1.277974,5.28985,10.34041,1.507079,4.971273,10.58545,1.548751,4.882569
1603806800550,10.51744,1.277986,5.289901,10.34049,1.507046,4.971243,10.58552,1.5487,4.882577
1603806800561,10.51738,1.277932,5.289943,10.34046,1.506997,4.971187,10.58554,1.548623,4.882572
1603806800572,10.51773,1.278005,5.289702,10.34055,1.506948,4.971164,10.58563,1.548539,4.882533
1603806800584,10.51769,1.27797,5.289749,10.34064,1.506894,4.971133,10.58568,1.548476,4.882527
1603806800595,10.5176,1.277816,5.289905,10.34062,1.506779,4.971066,10.5858,1.5484,4.8824
1603806800606,10.51756,1.277781,5.289956,10.34069,1.506729,4.971058,10.5859,1.548351,4.882345
1603806800617,10.51744,1.277654,5.290085,10.34066,1.506727,4.971093,10.58603,1.54825,4.88237
1603806800628,10.51739,1.277619,5.290148,10.34073,1.506729,4.971074,10.58617,1.548258,4.882323
1603806800664,10.51728,1.277627,5.290184,10.34081,1.506703,4.971058,10.58616,1.548215,4.882371
1603806800670,10.51722,1.277488,5.290302,10.34096,1.506638,4.97111,10.58624,1.548056,4.882397
1603806800676,10.51728,1.277561,5.290281,10.34101,1.506592,4.971109,10.58636,1.548021,4.882397
1603806800681,10.51721,1.277515,5.29034,10.34106,1.506546,4.971111,10.58639,1.547965,4.882398
1603806800690,10.51729,1.277442,5.290267,10.34107,1.506494,4.971179,10.58641,1.547907,4.882402
1603806800700,10.51721,1.277372,5.290324,10.34115,1.50647,4.971155,10.58651,1.547775,4.882345
1603806800712,10.5173,1.277322,5.290207,10.34114,1.506474,4.971144,10.58654,1.547774,4.882393
1603806800723,10.51722,1.277265,5.29027,10.34119,1.50649,4.971101,10.58659,1.547745,4.88237
1603806800734,10.51744,1.277283,5.290053,10.34116,1.506524,4.97111,10.58663,1.547701,4.882322
1603806800745,10.51739,1.277229,5.290083,10.34119,1.5065,4.971017,10.58668,1.547686,4.882318
1603806800756,10.51753,1.277254,5.290023,10.34123,1.506488,4.970998,10.58666,1.547737,4.882333
1603806800767,10.51748,1.277212,5.290066,10.34124,1.50645,4.971019,10.58669,1.547705,4.882327
1603806800779,10.51749,1.277183,5.290238,10.34118,1.506484,4.971078,10.58673,1.5477,4.882331
1603806800789,10.51764,1.277272,5.290111,10.34118,1.506492,4.971026,10.58673,1.547704,4.882347
1603806800800,10.51762,1.27723,5.290175,10.34118,1.506497,4.971025,10.58676,1.547723,4.882303
1603806800812,10.51792,1.277417,5.289906,10.34119,1.506534,4.971,10.5868,1.547757,4.882296
1603806800823,10.51788,1.277369,5.28993,10.34125,1.506591,4.97099,10.58669,1.54773,4.882372
1603806800834,10.5178,1.27722,5.289927,10.34126,1.506635,4.971003,10.58671,1.547771,4.88237
1603806800845,10.51773,1.277152,5.289968,10.34126,1.506641,4.971048,10.58665,1.547764,4.882412
1603806800856,10.51801,1.277247,5.289644,10.34121,1.506676,4.971053,10.58659,1.547822,4.882401
1603806800867,10.51801,1.277191,5.289638,10.34121,1.50668,4.971079,10.58656,1.547841,4.88237
1603806800879,10.51799,1.277316,5.289593,10.3412,1.506626,4.971075,10.58656,1.547815,4.882328
1603806800889,10.51803,1.27737,5.289584,10.34114,1.506548,4.971074,10.58659,1.547811,4.882343
1603806800900,10.51799,1.277359,5.289605,10.34114,1.506517,4.971122,10.58656,1.547813,4.882366
1603806800912,10.51798,1.277437,5.289565,10.34111,1.506482,4.971165,10.58654,1.547808,4.882362
1603806800923,10.51789,1.277428,5.289584,10.34109,1.506468,4.971163,10.58652,1.54785,4.882373
1603806800934,10.51777,1.277263,5.289771,10.34105,1.506481,4.971142,10.58652,1.547851,4.882376
1603806800945,10.51778,1.277221,5.289789,10.34098,1.5065,4.971165,10.58653,1.547902,4.882361
1603806800956,10.51791,1.277288,5.289736,10.34094,1.506531,4.971159,10.58651,1.547932,4.882446
1603806800967,10.51795,1.277371,5.289579,10.34088,1.506497,4.971138,10.58647,1.547934,4.882457
1603806800979,10.51777,1.277321,5.289674,10.34083,1.506556,4.97118,10.58645,1.547892,4.882438
1603806800989,10.51784,1.277301,5.289523,10.3408,1.506581,4.971235,10.5865,1.547844,4.882434
1603806801001,10.51776,1.277203,5.289528,10.34079,1.506575,4.971249,10.58653,1.547834,4.882442
1603806801012,10.51765,1.277021,5.289708,10.34081,1.506514,4.971283,10.58651,1.547841,4.882424
1603806801023,10.51759,1.276954,5.289704,10.34081,1.506519,4.971302,10.58654,1.547855,4.882379
1603806801034,10.5177,1.277003,5.289557,10.34073,1.506545,4.971351,10.5865,1.547915,4.882421
1603806801045,10.51761,1.277034,5.289577,10.34067,1.506539,4.971389,10.58655,1.547927,4.882401
1603806801056,10.51775,1.277137,5.28943,10.34062,1.50659,4.971404,10.58649,1.547922,4.882414
1603806801068,10.51766,1.277171,5.289464,10.34064,1.506654,4.971439,10.58651,1.547948,4.882412
1603806801079,10.51758,1.277183,5.289627,10.34061,1.506699,4.971443,10.58646,1.547906,4.882566
1603806801090,10.5176,1.277094,5.289628,10.34071,1.506691,4.971372,10.58649,1.547923,4.882565
1603806801101,10.51752,1.277051,5.289656,10.34063,1.506641,4.971407,10.58644,1.54792,4.882545
1603806801113,10.51763,1.277003,5.289484,10.34059,1.506626,4.971415,10.58648,1.547877,4.88256
1603806801124,10.51755,1.276946,5.2895,10.34062,1.506627,4.971379,10.58636,1.547923,4.882538
1603806801135,10.51754,1.276889,5.289487,10.34056,1.506572,4.971403,10.58628,1.547884,4.882641
1603806801147,10.51739,1.276812,5.289597,10.34049,1.506492,4.971367,10.58623,1.547878,4.882644
1603806801159,10.51735,1.276838,5.289628,10.34048,1.506459,4.971327,10.5862,1.547857,4.882643
1603806801170,10.51742,1.276801,5.289692,10.34045,1.506415,4.971313,10.58621,1.547834,4.882637
1603806801181,10.5174,1.276808,5.289699,10.34041,1.506399,4.971331,10.58628,1.547851,4.88264
1603806801192,10.51768,1.276989,5.289522,10.34044,1.506376,4.97127,10.58626,1.547856,4.882657
1603806801203,10.51764,1.276989,5.289584,10.34045,1.506374,4.9713,10.58626,1.547833,4.882666
1603806801215,10.51752,1.276999,5.289588,10.34046,1.506377,4.971299,10.58626,1.547795,4.882598
1603806801226,10.51745,1.276967,5.289644,10.34051,1.506402,4.971298,10.5863,1.547826,4.882549
1603806801238,10.51734,1.276829,5.289734,10.34052,1.506413,4.971296,10.58634,1.547817,4.882524
1603806801249,10.51717,1.276726,5.289872,10.34049,1.506387,4.971328,10.58635,1.547825,4.88258
1603806801260,10.51711,1.27666,5.289874,10.34042,1.506344,4.971407,10.58637,1.54779,4.882634
1603806801272,10.51729,1.276778,5.289664,10.34043,1.506343,4.971406,10.58637,1.54777,4.882622
1603806801283,10.51727,1.276762,5.289682,10.3405,1.506405,4.971434,10.58641,1.547746,4.882668
1603806801294,10.51714,1.276568,5.289866,10.34059,1.50643,4.971401,10.5864,1.547784,4.882711
1603806801305,10.51712,1.276574,5.2899,10.34048,1.506373,4.97139,10.58622,1.547698,4.882815
1603806801317,10.51699,1.276747,5.289983,10.34049,1.506405,4.971376,10.58623,1.547698,4.882834
1603806801327,10.51685,1.276705,5.290095,10.34051,1.506482,4.971316,10.58619,1.547795,4.882895
1603806801339,10.51679,1.276694,5.290132,10.34051,1.506522,4.971336,10.5862,1.547818,4.882921
1603806801350,10.51667,1.276572,5.290271,10.34052,1.506577,4.971354,10.5863,1.547834,4.882939
1603806801362,10.5166,1.276537,5.290306,10.34058,1.506666,4.971329,10.58632,1.547882,4.882958
1603806801372,10.51665,1.276569,5.290189,10.34056,1.506703,4.971368,10.58642,1.547843,4.882936
1603806801383,10.51657,1.276526,5.290215,10.34061,1.50672,4.971349,10.58635,1.547809,4.882954
1603806801394,10.51663,1.276543,5.29019,10.34057,1.506711,4.971384,10.58641,1.547776,4.882921
1603806801405,10.51657,1.276527,5.290232,10.34053,1.506666,4.971341,10.5864,1.547747,4.882924
1603806801416,10.51667,1.27658,5.290134,10.34052,1.506623,4.97134,10.58642,1.547735,4.882956
1603806801428,10.5168,1.276613,5.290039,10.34052,1.506529,4.971335,10.5865,1.547803,4.882885
1603806801438,10.51676,1.2766,5.290047,10.34053,1.506503,4.971361,10.58648,1.547715,4.883007
1603806801450,10.51645,1.276371,5.290303,10.34051,1.506431,4.971449,10.58649,1.547692,4.88305
1603806801461,10.51642,1.276361,5.290316,10.34056,1.506451,4.971418,10.58653,1.547665,4.883029
1603806801472,10.51665,1.276531,5.290077,10.34061,1.506427,4.971423,10.58654,1.547672,4.883049
1603806801483,10.51662,1.276512,5.29009,10.34057,1.506397,4.971436,10.58653,1.547647,4.883106
1603806801494,10.51625,1.276222,5.29039,10.34057,1.506422,4.971426,10.58654,1.547661,4.883138
1603806801505,10.51621,1.276188,5.290409,10.3406,1.506456,4.971461,10.58657,1.54769,4.883201
1603806801516,10.51614,1.276111,5.29046,10.34058,1.506524,4.971452,10.58656,1.547701,4.883183
1603806801527,10.51587,1.275981,5.29069,10.34054,1.506549,4.971451,10.58655,1.547639,4.883273
